,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
1885,11001899,1,CDU,1951,"Bundesminister für Bildung, Wissenschaft, Forschung und Technologie a. D.",Deutschland,Rüttgers,Jürgen,"['11', '12', '13', '14']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1886,11001900,1,CDU,1922,Glasermeister,Deutschland,Ruf,Rudolf,"['9', '10', '11']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1887,11001901,1,CDU,1911,Dipl.-Volkswirt,Deutschland,Ruf,Thomas,"['2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,11001902,1,SPD,1891,Selbständiger Kaufmann,Deutschland,Ruhnke,Heinrich-Wilhelm,"['1', '2', '3']","['Direktwahl', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,11001903,1,CSUS,1901,Rechtsanwalt,Deutschland,Ruland,Franz,"['2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,11001904,1,FDP,1936,"Professor, Diplomforstwirt, Forstdirektor a. D.",Deutschland,Rumpf,Wolfgang,"['9', '10', '11']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1891,11001905,1,SPD,1902,Schlosser,Deutschland,Runge,Hermann,"['1', '2']","['Direktwahl', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,11001906,1,GRÜNE,1952,Angestellter,Deutschland,Rusche,Herbert,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1893,11001907,1,CDU,1922,Dipl.-Volkswirt,Deutschland,Russe,Hermann Josef,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1894,11001908,0,DIE GRÜNEN/BÜNDNIS 90,1955,Software-Entwicklerin,Deutschland,Rust,Bärbel,['11'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1895,11001909,1,FDP,1919,Verwaltungsjurist,Deutschland,Rutschke,Wolfgang,"['3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,11001910,1,FDP,1910,Bürgermeister,Deutschland,Saam,Hermann,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,11001911,1,CDU,1902,"Dipl.-Ingenieur, Bergassessor a. D.",Deutschland,Sabaß,Wilmar,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,11001912,1,CDU,1902,Oberregierungsrat,Deutschland,Sabel,Anton,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,11001913,1,SPD,1939,Architekt,Deutschland,Säckl,Peter,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,11001914,1,SPD,1901,Journalist,Deutschland,Sänger,Fritz,"['4', '5']","['Landesliste', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,11001915,0,BÜNDNIS 90/DIE GRÜNEN,1943,Gesundheitsberaterin,Deutschland,Saibold,Hannelore,"['11', '13']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1902,11001916,1,CDU,1895,Wirtschaftssachverständiger,Deutschland,Samwer,Adolf Franz,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,11001917,1,SPD,1929,Geschäftsführer a. D.,Deutschland,Sander,Engelbert,"['6', '7', '8', '9', '10']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1904,11001918,1,SPD,1881,Gewerkschaftssekretär,Deutschland,Sander,Gustav,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,11001919,1,FDP,1910,Landwirt,Deutschland,Sander,Heinrich,"['3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,11001920,1,SPD,1895,Chefredakteur,Deutschland,Sassnick,Walter,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,11001921,1,CDU,1945,Grundstücks- u. Wohnungswirtschaftskaufmann,Deutschland,Sauer,Helmut,"['7', '8', '9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1908,11001922,1,CDU,1939,Selbständiger Grafiker,Deutschland,Sauer,Roland,"['9', '10', '11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1909,11001923,1,GRÜNE,1935,Architekt,Deutschland,Sauermilch,Walter,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1910,11001924,1,CDU,1955,Rechtsanwalt,Deutschland,Saurin,Wolfgang,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1911,11001925,1,CSU,1950,Rechtsanwalt,Deutschland,Sauter,Alfred,"['9', '10', '11']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1912,11001926,1,CDU,1928,Landwirtschaftsmeister,Deutschland,Sauter,Franz,"['6', '7', '8', '9', '10', '11']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1913,11001927,1,SPD,1918,Stadtinspektor a. D.,Deutschland,Saxowski,Karl-Heinz,"['4', '5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1914,11001928,1,CDU,1927,"Forstwirt, Arzt",Deutschland,Sayn-Wittgenstein-Hohenstein,Botho,"['5', '6', '7', '8']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1915,11001929,1,SPD,1914,"ordentlicher Professor, Studienleiter",Deutschland,Schachtschabel,Hans Georg,"['6', '7', '8', '9']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1916,11001930,1,SPD,1915,"Professor, Staatssekretär a. D.",Deutschland,Schäfer,Friedrich,"['3', '4', '5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1917,11001931,1,SPD,1938,Oberstudienrat a. D.,Deutschland,Schäfer,Harald B.,"['7', '8', '9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1918,11001932,1,FDP,1933,Staatsminister im Auswärtigen Amt,Deutschland,Schäfer,Helmut,"['8', '9', '10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1919,11001933,1,FDP,1892,"Bundesmin. f. besond. Aufgaben, Vizeprä. DBT",Deutschland,Schäfer,Hermann,"['1', '2']","['Landesliste', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,11001934,1,CDU,1921,Dipl.-Volkswirt,Deutschland,Schäfer,Manfred,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,11001935,1,CSU,1888,"Bundesminister der Justiz, Ministerpräsident a. D.",Deutschland,Schäffer,Fritz,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,11001936,1,SPD,1934,Ausbildungsleiter a. D.,Deutschland,Schätz,Hermann,['9'],['Landesliste'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1923,11001937,0,CDU,1934,"Hausfrau, Studienrätin a. D.",Deutschland,Schätzle,Ortrun,"['11', '12', '13']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1924,11001938,1,CDU,1942,"Bundestagspräsident, Bundesminister a. D., Jurist",Deutschland,Schäuble,Wolfgang,"['7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1925,11001939,0,SPD,1946,Physikalisch-technische Assistentin,Deutschland,Schaich-Walch,Gudrun,"['12', '13', '14', '15']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1926,11001940,1,SPD,1937,"Sozialarbeiter grad., Städtischer Sozialoberrat a. D.",Deutschland,Schanz,Dieter,"['10', '11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1927,11001941,0,SPD,1907,Fürsorgerin,Deutschland,Schanzenbach,Marta,"['1', '2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,11001942,1,CDU,1956,Apotheker,Deutschland,Scharf,Eberhard,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1929,11001943,1,CDU,1893,Bankdirektor,Deutschland,Scharnberg,Hugo,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,11001944,1,SPD,1896,Gewerkschaftsangestellter,Deutschland,Scharnowski,Ernst,['3'],['Landesliste'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,11001945,1,CDU,1940,Geschäftsführer a. D.,Deutschland,Scharrenbroich,Heribert,"['10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1932,11001946,1,CDU,1930,Ökonomierat,Deutschland,Schartz,Günther,"['8', '9', '10', '11', '12']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1933,11001947,1,CSU,1905,Rechtsanwalt,Deutschland,Schatz,Josef,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,11001948,1,CSU,1936,Schreinermeister,Deutschland,Schedl,Albert,"['6', '7', '8']","['Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1935,11001949,1,FDP,1919,"Bundesminister a. D., Vizepräsident DBT a. D.",Deutschland,Scheel,Walter,"['2', '3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1936,11001950,1,SPD,1944,"Wirtschafts- und Sozialwissenschaftler, Puplizist",Deutschland,Scheer,Hermann,"['9', '10', '11', '12', '13', '14', '15', '16', '17']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
1937,11001951,1,SPD,1920,Geschäftsführer der SPD,Deutschland,Scheffler,Hermann,"['7', '8']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1938,11001952,1,SPD,1944,"Straßenbauer, Dipl.-Ingenieur, Parl. Sts. im BMVBW",Deutschland,Scheffler,Siegfried,"['12', '13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1939,11001953,1,CDU,1943,Lokomotivführer,Deutschland,Schell,Manfred,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1940,11001954,1,SPD,1907,"Professor, Hauptgeschäftsführer a. D.",Deutschland,Schellenberg,Ernst,"['1', '2', '3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1941,11001955,1,CDU,1935,Handwerksmeister,Deutschland,Schemken,Heinz,"['10', '11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1942,11001956,1,SPD,1942,Ingenieur für Maschinenbau,Deutschland,Schemmel,Ernst Otto Volker,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1943,11001957,1,PDS,1952,Dipl.-Physiker,Deutschland,Schenk,Christina,"['12', '13', '14']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1944,11001958,1,CDU,1895,Geschäftsführer i. R.,Deutschland,Scheppmann,Heinrich,"['2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,11001959,1,SPD,1940,Verlagskaufmann,Deutschland,Scherrer,Manfred,['11'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1946,11001960,1,CDU,1923,Gewerkschaftsvorsitzender,Deutschland,Schetter,Martin,"['7', '8']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1947,11001961,1,SPD,1907,Industrieberater,Deutschland,Scheu,Adolf,"['6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1948,11001962,1,CSU,1943,Verwaltungsjurist,Deutschland,Scheu,Gerhard,"['10', '11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1949,11001963,1,SPD,1898,Verwaltungsdirektor,Deutschland,Scheuren,Josef,"['2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,11001964,1,GRÜNE,1949,Kirchlicher Angestellter,Deutschland,Schierholz,Henning,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1951,11001965,1,CDU,1895,"Volkswirt, Generalsekretär, Hauptschriftleiter",Deutschland,Schild,Heinrich,"['2', '3']","['Landesliste', 'Landesliste']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,11001966,1,CDU,1888,Landwirt,Deutschland,Schill,Lambert,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,11001967,1,SPD,1927,"Pfarrer, Religionslehrer",Deutschland,Schiller,Christoph,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,11001968,1,SPD,1911,"Professor, Senator, Bundesminister",Deutschland,Schiller,Karl,"['5', '6']","['Landesliste', 'Direktwahl']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,11001969,0,DIE GRÜNEN/BÜNDNIS 90,1949,Lehrerin a. A.,Deutschland,Schilling,Gertrud,['11'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1956,11001970,1,SPD,1932,"Bundesminister a. D., Rechtsanwalt",Deutschland,Schily,Otto,"['10', '11', '12', '13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1957,11001971,0,SPD,1913,Hausfrau,Deutschland,Schimschok,Hildegard,"['5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1958,11001972,1,SPD,1942,Dipl.-Physiker,Deutschland,Schinzel,Dieter,"['7', '8']","['Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1959,11001973,1,SPD,1926,Ministerialrat a. D.,Deutschland,Schirmer,Friedel,"['6', '7', '8', '9']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1960,11001974,1,SPD,1924,Rektor a. D.,Deutschland,Schlaga,Georg,"['6', '7', '8', '9', '10']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1961,11001975,1,CSU,1929,Oberregierungsrat,Deutschland,Schlager,Manfred,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,11001976,1,CDU,1886,"Landwirt, Verwaltungsdirektor a. D.",Deutschland,Schlange-Schöningen,Hans,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,11001977,1,SPD,1941,Versicherungskaufmann,Deutschland,Schlatter,Günter,"['9', '10']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1964,11001978,1,CSU,1910,Landesgerichtsdirektor a. D.,Deutschland,Schlee,Albrecht,"['3', '4', '5', '6']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,11001979,0,SPD,1919,"Schulrätin a. D., Bundesministerin a. D.",Deutschland,Schlei,Marie,"['6', '7', '8', '9']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1966,11001980,0,CSU,1933,Harfenistin,Deutschland,Schleicher,Ursula,"['7', '8']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1967,11001981,1,FDP,1939,"Diplom Kaufmann, Geschäftsführer",Deutschland,Schleifenbaum,Eckhard,"['7', '8']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,11001982,1,CDU,1914,Fregattenkapitän a. D.,Deutschland,Schlichting von Rönn,Günter,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,11001983,1,CDU,1895,"Vizepräsident des Deutschen Bundestages, o. Universitätsprofessor",Deutschland,Schlick,Josef,"['2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,11001984,1,SPD,1921,Rektor,Deutschland,Schliestedt,Alfred,['3'],['Landesliste'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,11001985,1,FDP,1903,Prokurist,Deutschland,Schloß,Hanns,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11001986,1,SPD,1939,Leitender Gesamtschuldirektor a. D.,Deutschland,Schloten,Dieter,"['12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1973,11001987,1,CDU,1930,Stadtamtmann a. D.,Deutschland,Schlottmann,Norbert,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1974,11001988,1,SPD,1933,"Maschinenschlosser, Rentner",Deutschland,Schluckebier,Günter,"['7', '8', '9', '10', '11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1975,11001989,1,SPD,1925,Maschinenbaumeister,Deutschland,Schlüter,Helmut,"['4', '5']","['Landesliste', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,11001990,1,CDU,1939,Selbständiger Kaufmann,Deutschland,Schmalz,Ulrich,"['12', '13']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1977,11001991,0,FDP,1934,Journalistin,Deutschland,Schmalz-Jacobsen,Cornelia,"['12', '13']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1978,11001992,0,SPD,1929,Verwaltungsangestellte,Deutschland,Schmedt,Helga,"['9', '10']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1979,11001993,1,SPD,1896,"Vizepräsident DBT a. D., em. o. Universitätsprofessor",Frankreich,Schmid,Carlo,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,11001994,1,CDU,1913,Syndikus,Deutschland,Schmid-Burgk,Klaus,"['5', '6']","['Landesliste', 'Landesliste']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,11001995,1,CDU,1939,Staatsminister a. D.,Deutschland,Schmidbauer,Bernd,"['10', '11', '12', '13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1982,11001996,1,SPD,1940,Industriekaufmann,Deutschland,Schmidbauer,Horst,"['12', '13', '14', '15']","['Landesliste', 'Landesliste', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1983,11001997,1,CSU,1931,Rechtsanwalt,Deutschland,Schmidhuber,Peter M.,"['5', '7', '8']","['Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1984,11001998,1,SPD,1925,Gewerkschaftsvorsitzender,Deutschland,Schmidt,Adolf,"['7', '8', '9', '10']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1985,11001999,1,CDU,1956,Rechtsanwalt,Deutschland,Schmidt,Andreas,"['12', '13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1986,11002000,1,FDP,1945,Dipl.-Pädagoge,Deutschland,Schmidt,Arno,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,11002001,0,CDU,1941,Dipl.-Pädagogin,Deutschland,Schmidt,Christa,"['11', '12']","['Volkskammer', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1988,11002002,1,GRÜNE,1943,Lehrer,Deutschland,Schmidt,Christian,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1989,11002003,1,CSU,1957,"Bundesminister für Ernährung und Landwirtschaft, Rechtsanwalt",Deutschland,Schmidt,Christian,"['12', '13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1990,11002004,1,SPD,1918,Medizinaldirektor,Deutschland,Schmidt,Ferdinand,['6'],['Direktwahl'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,11002005,1,CDU,1943,"Elektromechaniker, Diplomingenieur für Informationstechnik mit Lehrauftrag",Deutschland,Schmidt,Frank,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1992,11002006,1,FDP,1922,Oberlehrer,Deutschland,Schmidt,Hansheinrich,"['4', '5', '6', '7', '8', '9']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1993,11002007,1,SPD,1918,"Diplom-Volkswirt, Bundeskanzler a. D.",Deutschland,Schmidt,Helmut,"['2', '3', '4', '5', '6', '7', '8', '9', '10']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
