WP-JAHRE,NUMIND,ID,ANFANG,VORNAME,NACHNAME,ALTER,GESCHLECHT,PARTEI_KURZ,BERUF,AUSLAND,MANDATSART,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
2002–2005;15,8451,11002056,2002,Walter,Schöler,55,1,SPD,Stadtverwaltungsrat a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8452,11002073,2002,Ottmar,Schreiner,56,1,SPD,Jurist,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
2002–2005;15,8453,11002078,2002,Gerhard,Schröder,58,1,SPD,Bundeskanzler a. D.,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2002–2005;15,8454,11002086,2002,Gisela,Schröter,54,0,SPD,Sonderschulpädagogin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8455,11002099,2002,Brigitte,Traupe,59,0,SPD,"Lehrerin a. D., Staatssekretärin a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
2002–2005;15,8456,11002108,2002,Werner,Schulz,52,1,Bündnis 90/Die Grünen,Dipl.-Ingenieur,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2002–2005;15,8457,11002123,2002,Rolf,Schwanitz,43,1,SPD,"Dipl.-Jurist, Dipl.-Ingenieurökonom, Parl. Staatssekretär a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2002–2005;15,8458,11002140,2002,Horst,Seehofer,53,1,Union,"Dipl.-Verwaltungswirt (FH), Bundesminister",0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
2002–2005;15,8459,11002146,2002,Marita,Sehn,47,0,FDP,Industriekauffrau,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2002–2005;15,8460,11002176,2002,Erika,Simm,62,0,SPD,Richterin a. D.,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8461,11002183,2002,Sigrid,Skarpelis-Sperk,57,0,SPD,Dipl.-Volkswirtin,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
2002–2005;15,8462,11002190,2002,Hermann Otto,Solms,62,1,FDP,"Vizepräsident DBT a. D., Bankkaufmann, Dipl.-Agraringenieur",0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
2002–2005;15,8463,11002191,2002,Cornelie,Sonntag-Wolgast,60,0,SPD,Journalistin,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2002–2005;15,8464,11002248,2002,Ludwig,Stiegler,58,1,SPD,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
2002–2005;15,8465,11002273,2002,Hans-Christian,Ströbele,63,1,Bündnis 90/Die Grünen,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
2002–2005;15,8466,11002278,2002,Peter,Struck,59,1,SPD,"Fraktionsvorsitzender, Bundesminister der Verteidigung a. D., Rechtsanwalt",0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
2002–2005;15,8467,11002280,2002,Michael,Stübgen,43,1,Union,"Pfarrer, Baufacharbeiter, Parl. Staatssekretär",0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2002–2005;15,8468,11002311,2002,Gerald,Thalheim,52,1,SPD,Landwirt,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8469,11002315,2002,Carl-Ludwig,Thiele,49,1,FDP,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2002–2005;15,8470,11002318,2002,Wolfgang,Thierse,59,1,SPD,"Präsident DBT a. D., Vizepräsidentin DBT a. D., Kulturwissenschaftler/ Germanist",0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2002–2005;15,8471,11002320,2002,Dieter,Thomae,62,1,FDP,"Dipl.-Kaufmann, Oberstudiendirektor a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2002–2005;15,8472,11002348,2002,Jürgen,Türk,55,1,FDP,Dipl.-Ingenieur,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8473,11002391,2002,Antje,Vollmer,59,0,Bündnis 90/Die Grünen,"Vizepräsidentin DBT a. D., Theologin, Pädagogin, Publizistin",0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
2002–2005;15,8474,11002393,2002,Ludger,Volmer,50,1,Bündnis 90/Die Grünen,Dipl.-Sozialwissenschaftler,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
2002–2005;15,8475,11002406,2002,Hans Georg,Wagner,64,1,SPD,Architekt,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8476,11002457,2002,Reinhard,Weis,53,1,SPD,Dipl.-Ingenieur,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2002–2005;15,8477,11002458,2002,Matthias,Weisheit,57,1,SPD,Realschullehrer a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8478,11002464,2002,Gunter,Weißgerber,47,1,SPD,Ingenieur für Tiefbohrtechnologie,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
2002–2005;15,8479,11002465,2002,Gert,Weisskirchen,58,1,SPD,Fachhochschulprofessor,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
2002–2005;15,8480,11002472,2002,Jochen,Welt,55,1,SPD,"Dipl.-Sozialwissenschaftler, Landrat a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8481,11002488,2002,Hildegard,Wester,53,0,SPD,Pädagogin in der Erwachsenenbildung,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
2002–2005;15,8482,11002490,2002,Lydia,Westrich,53,0,SPD,Finanzbeamtin,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
2002–2005;15,8483,11002491,2002,Inge,Wettig-Danielmeier,66,0,SPD,Dipl.-Sozialwirtin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8484,11002494,2002,Margrit,Wetzel,52,0,SPD,Dipl.-Volkswirtin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2002–2005;15,8485,11002503,2002,Heidemarie,Wieczorek-Zeul,60,0,SPD,"Lehrerin, Bundesministerin a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2002–2005;15,8486,11002506,2002,Dieter,Wiefelspütz,56,1,SPD,"Richter a. D., Rechtsanwalt",0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2002–2005;15,8487,11002524,2002,Willy,Wimmer,59,1,Union,"Rechtsanwalt, Parl. Staatssekretär a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
2002–2005;15,8488,11002534,2002,Matthias,Wissmann,53,1,Union,"Rechtsanwalt, Bundesminister für Verkehr a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
2002–2005;15,8489,11002549,2002,Verena,Wohlleben,58,0,SPD,Kaufm. Angestellte,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8490,11002567,2002,Elke,Wülfing,55,0,Union,Auslandskorrespondentin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8491,11002582,2002,Uta,Zapf,61,0,SPD,Abgeordnete,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2002–2005;15,8492,11002588,2002,Wolfgang,Zeitlmann,61,1,Union,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2002–2005;15,8493,11002603,2002,Wolfgang,Zöller,60,1,Union,Dipl.-Ingenieur (FH),0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2002–2005;15,8494,11002604,2002,Christoph,Zöpel,59,1,SPD,Dipl.-Ökonom,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8495,11002617,2002,Peter,Altmaier,44,1,Union,"Chef des Bundeskanzleramtes, Bundesministerfür besondere Aufgaben, Jurist",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8496,11002620,2002,Ernst,Bahr,57,1,SPD,Dipl.-Lehrer,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8497,11002621,2002,Doris,Barnett,49,0,SPD,Juristin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8498,11002622,2002,Klaus,Barthel,47,1,SPD,Gewerkschaftssekretär,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8499,11002624,2002,Marieluise,Beck-Oberdorf,50,0,Bündnis 90/Die Grünen,"Parl. Staatssekretärin a. D., Realschullehrerin",0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
2002–2005;15,8500,11002625,2002,Volker,Beck,42,1,Bündnis 90/Die Grünen,"Referent, Erster Parl. Geschäftsführer a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8501,11002627,2002,Matthias,Berninger,31,1,Bündnis 90/Die Grünen,Parl. Staatssekretär a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8502,11002628,2002,Hans-Werner,Bertl,58,1,SPD,"Uhrmachermeister, Dipl.-Verwaltungswirt",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8503,11002630,2002,Maria,Böhmer,52,0,Union,"Professorin, Staatsministerin des Auswärtigen",0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2002–2005;15,8504,11002632,2002,Wolfgang,Bosbach,50,1,Union,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8505,11002639,2002,Hubert,Deittert,61,1,Union,Landwirt,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8506,11002642,2002,Peter,Dreßen,59,1,SPD,Gewerkschaftskreisvorsitzender,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8507,11002643,2002,Franziska,Eichstädt-Bohlig,61,0,Bündnis 90/Die Grünen,"Stadtplanerin, Architektin, Dipl.-Ingenieurin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8508,11002648,2002,Petra,Ernstberger,47,0,SPD,"Hochschuldozentin, Grundschullehrerin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8509,11002650,2002,Annette,Faße,55,0,SPD,Erzieherin,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
2002–2005;15,8510,11002653,2002,Gabriele,Fograscher,45,0,SPD,"Erzieherin, Fachlehrerin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8511,11002655,2002,Dagmar,Freitag,49,0,SPD,Lehrerin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8512,11002659,2002,Wolfgang,Gerhardt,59,1,FDP,Staatsminister a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8513,11002660,2002,Günter,Gloser,52,1,SPD,"Verwaltungsdirektor a. D., Staatsminister für Europa a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8514,11002662,2002,Angelika,Graf,55,0,SPD,"Pädagogische Mitarbeiterin, Programmiererin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8515,11002663,2002,Dieter,Grasedieck,57,1,SPD,"Dipl.-Ingenieur, Oberstudiendirektor a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8516,11002665,2002,Kurt-Dieter,Grill,59,1,Union,Ingenieur,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8517,11002666,2002,Hermann,Gröhe,41,1,Union,"Bundesminister a. D., Rechtsanwalt",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8518,11002667,2002,Manfred,Grund,47,1,Union,Dipl.-Elektroingenieur,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8519,11002668,2002,Klaus,Hagemann,55,1,SPD,"Grund - u. Hauptschullehrer, Bürgermeister a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8520,11002669,2002,Alfred,Hartenbach,59,1,SPD,"Amtsgerichtsdirektor, Parl. Staatssekretär",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8521,11002670,2002,Reinhold,Hemker,58,1,SPD,"Pfarrer, Lehrer",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8522,11002671,2002,Rolf,Hempelmann,54,1,SPD,"Oberstudiendirektor, Schulleiter",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8523,11002672,2002,Barbara,Hendricks,50,0,SPD,"Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit, Historikerin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8524,11002673,2002,Antje,Hermenau,38,0,Bündnis 90/Die Grünen,"Verwaltungswirtin, Dipl.-Pädagogin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8525,11002674,2002,Monika,Heubaum,48,0,SPD,"Dipl.-Finanzwirtin, Arzthelferin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8526,11002679,2002,Gerd,Höfer,59,1,SPD,Lehrer,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8527,11002680,2002,Ulrike,Höfken-Deipenbrock,47,0,Bündnis 90/Die Grünen,Dipl.-Agraringenieurin,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8528,11002681,2002,Jelena,Hoffmann,55,0,SPD,Dipl.-Ingenieurin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8529,11002682,2002,Frank,Hofmann,53,1,SPD,"Kriminaloberrat a. D., Diplomvolkswirt",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8530,11002684,2002,Eike,Hovermann,56,1,SPD,Lehrer,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8531,11002685,2002,Michaele,Hustedt,44,0,Bündnis 90/Die Grünen,"Lehrerin, Ökologin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8532,11002687,2002,Barbara,Imhof,50,0,SPD,"Dipl.-Sozialpädagogin, Kreisgeschäftsführerin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8533,11002688,2002,Brunhilde,Irber,54,0,SPD,"Verwaltungsangestellte, Fremdsprachenkorrespondentin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8534,11002691,2002,Jann-Peter,Janssen,57,1,SPD,Schiffbauer,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8535,11002698,2002,Eckart,Klaeden,37,1,Union,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8536,11002703,2002,Norbert,Königshofen,59,1,Union,"Studiendirektor a. D., Diplom-Handelslehrer",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8537,11002706,2002,Nicolette,Kressl,44,0,SPD,"Gewerbeschullehrerin, Parl. Staatssekretärin a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8538,11002707,2002,Volker,Kröning,57,1,SPD,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8539,11002709,2002,Hermann,Kues,53,1,Union,"Dipl.-Volkswirt, Parl. Staatssekretär",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8540,11002710,2002,Werner,Kuhn,47,1,Union,Dipl.-Ingenieur für Schiffstechnik,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8541,11002716,2002,Karl A.,Lamers,51,1,Union,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8542,11002719,2002,Waltraud,Lehn,55,0,SPD,Beigeordnete a. D.,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8543,11002721,2002,Vera,Wollenberger,50,0,Union,Dipl.-Philosophin,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2002–2005;15,8544,11002722,2002,Werner,Lensing,64,1,Union,Oberstudiendirektor a. D.,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8545,11002723,2002,Elke,Leonhard-Schmid,53,0,SPD,Publizistin,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2002–2005;15,8546,11002724,2002,Peter,Letzgus,61,1,Union,Lehrer,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8547,11002726,2002,Erika,Lotz,59,0,SPD,Einzelhandelskauffrau,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8548,11002733,2002,Michael,Meister,41,1,Union,"Diplom Mathematiker, Parl. Staatssekretär",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8549,11002734,2002,Angelika,Mertens,50,0,SPD,"Buchhändlerin, Verwaltungsangestellte",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8550,11002735,2002,Friedrich,Merz,47,1,Union,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8551,11002738,2002,Hans,Michelbach,53,1,Union,"Selbständiger Unternehmer, Bürgermeister a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8552,11002739,2002,Ursula,Mogg,49,0,SPD,Angestellte,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8553,11002741,2002,Kerstin,Müller,39,0,Bündnis 90/Die Grünen,"Volljuristin, Staatsministerin a.D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8554,11002742,2002,Gerd,Müller,47,1,Union,"Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung, Dipl.-Wirtschaftspädagoge",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8555,11002743,2002,Winfried,Nachtwei,56,1,Bündnis 90/Die Grünen,Lehrer,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8556,11002750,2002,Beatrix,Philipp,57,0,Union,Lehrerin,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8557,11002751,2002,Ruprecht,Polenz,56,1,Union,Geschäftsführer,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8558,11002753,2002,Simone,Probst,35,0,Bündnis 90/Die Grünen,"Dipl.-Physikerin, Parl. Staatssekretärin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8559,11002754,2002,Thomas,Rachel,40,1,Union,"Politikwissenschaftler, Parl. Staatssekretär",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8560,11002755,2002,Helmut,Rauber,57,1,Union,"Dipl.-Kaufmann, Wirtschaftsingenieur, Hauptmann a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8561,11002756,2002,Karin,Rehbock-Zureich,56,0,SPD,Lehrerin,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8562,11002757,2002,Christa,Reichard,47,0,Union,Dipl.-Ingenieurin,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8563,11002759,2002,Günter,Rexrodt,61,1,FDP,"Dipl.-Kaufmann, Bundesminister a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8564,11002762,2002,Reinhold,Robbe,48,1,SPD,"Verlagskaufmann, Geschäftsführer",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8565,11002765,2002,Norbert,Röttgen,37,1,Union,"Rechtsanwalt, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2002–2005;15,8566,11002766,2002,Heinrich-Wilhelm,Ronsöhr,57,1,Union,Landwirt,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8567,11002767,2002,Gerhard,Rübenkönig,60,1,SPD,Betriebsleiter,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8568,11002769,2002,Rudolf,Scharping,55,1,SPD,Ministerpräsident a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8569,11002770,2002,Hartmut,Schauerte,58,1,Union,"Rechtsanwalt und  Notar a. D., Parl. Staatssekretär",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8570,11002771,2002,Christine,Scheel,46,0,Bündnis 90/Die Grünen,"Pädagogin M A, Autorin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8571,11002772,2002,Bernd,Scheelen,54,1,SPD,Pharmabereichsleiter,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8572,11002774,2002,Irmingard,Schewe-Gerigk,54,0,Bündnis 90/Die Grünen,"Regierungsangestellte a. D., Redakteurin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8573,11002775,2002,Horst,Schild,60,1,SPD,Akademischer Rat a. D.,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8574,11002776,2002,Norbert,Schindler,53,1,Union,"Ökonomierat, Landwirtschaftsmeister und Winzer",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8575,11002777,2002,Rezzo,Schlauch,55,1,Bündnis 90/Die Grünen,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8576,11002779,2002,Albert,Schmidt,51,1,Bündnis 90/Die Grünen,"Dipl.-Pädagoge, Lehrer, Musiker",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8577,11002780,2002,Dagmar,Schmidt,54,0,SPD,"Lehrerin, Fotografin",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8578,11002783,2002,Heinz,Schmitt,51,1,SPD,Dipl.-Wirtschaftsingenieur (FH),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8579,11002791,2002,Reinhard,Schultz,53,1,SPD,Geschäftsführer,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8580,11002795,2002,Angelica,Schwall-Düren,54,0,SPD,Gymnasiallehrerin,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2002–2005;15,8581,11002796,2002,Wilhelm Josef,Sebastian,58,1,Union,Geschäftsführer,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8582,11002797,2002,Heinz,Seiffert,50,1,Union,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2002–2005;15,8583,11002799,2002,Bernd,Siebert,53,1,Union,Selbstständiger Kaufmann,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8584,11002800,2002,Johannes,Singhammer,49,1,Union,"Vizepräsident DBT a. D., Ministerialrat a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002–2005;15,8585,11002803,2002,Wolfgang,Spanier,59,1,SPD,Oberstudiendirektor a. D.,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8586,11002804,2002,Jörg-Otto,Spiller,60,1,SPD,"Dipl.-Politologe, Bezirksbürgermeister a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2002–2005;15,8587,11002805,2002,Max,Stadler,53,1,FDP,Richter am Oberlandesgericht a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
