WP-JAHRE,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP-JAHRE
2017-;19,11004453,1,SPD,1970,"Werkzeugmacher, Touristikfachwirt, Parl. Staatssekretär",Deutschland,Zierke,Stefan,"['18', '19']","[0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004454,0,Die Linke,1956,Mediengestalterin,Deutschland,Zimmermann,Pia,"['18', '19']","[0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004603,1,SPD,1981,Diplom-Kaufmann,Deutschland,Zimmermann,Jens,"['18', '19']","[0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004605,1,SPD,1965,Diplom-Verwaltungswirt,Deutschland,Petry,Christian,"['18', '19']","[0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004613,1,Die Linke,1986,Student,Deutschland,Müller,Norbert,"['18', '19']","[0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004614,0,SPD,1962,Verwaltungsfachwirtin,Deutschland,Glöckner,Angelika,"['18', '19']","[0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004617,0,Union,1989,Studentin,Deutschland,Schmitt,Ronja,"['18', '19']","[0, 1]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004622,0,SPD,1983,Dipl.- Politologin,Deutschland,Ryglewski,Sarah,"['18', '19']","[0, 1]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004645,1,Union,1979,Dipl.-Kaufmann,Deutschland,Uhl,Markus,"['18', '19']","[0, 1]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017-;19
2017-;19,11004650,1,Union,1952,Dipl.-Agraringenieur,Deutschland,Abercron,Michael,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004651,0,Die Linke,1976,Angestellte,Deutschland,Achelwilm,Doris,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004652,1,FDP,1965,"Vermögensverwalter, Bankkaufmann",Deutschland,Aggelidis,Grigorios,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004653,0,Die Linke,1982,Sozialwissenschaftlerin,Türkei,Akbulut,Gökay,['19'],[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004654,0,FDP,1965,Dipl.-Chemieingenieurin,Deutschland,Alt,Renata,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004655,1,Union,1972,Bürgermeister,Deutschland,Altenkamp,Norbert Maria,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004656,1,Union,1992,Jurist,Deutschland,Amthor,Philipp,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004659,0,Bündnis 90/Die Grünen,1983,Politikwissenschaftlerin,Deutschland,Badum,Lisa,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004660,0,Die Linke,1963,"Elektrikerin, Gebrauchswerberin, Verlegerin",Deutschland,Barrientos,Simone,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004661,0,FDP,1987,Dipl.-Wirtschaftsingenieurin (FH),Deutschland,Bauer,Nicole,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004662,1,AfD,1958,Kaufmann,Deutschland,Baumann,Bernd,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004663,0,Bündnis 90/Die Grünen,1959,Dipl.-Soziologin,Deutschland,Bause,Margarete,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004664,1,Bündnis 90/Die Grünen,1983,Unternehmensberater,Deutschland,Bayaz,Danyal,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004665,0,Bündnis 90/Die Grünen,1966,Juristin,Türkei,Bayram,Canan,['19'],[1],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004666,1,FDP,1969,Rechtsanwalt,Deutschland,Beeck,Jens,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004667,1,FDP,1967,selbst. Unternehmer,Deutschland,In der Beek,Olaf,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004668,0,FDP,1970,Rechtsanwältin,Deutschland,Beer,Nicola,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004669,1,AfD,1972,"Rechtsanwalt, Volljurist",Deutschland,Bernhard,Marc,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004670,0,Union,1976,Kulturwissenschaftlerin,Deutschland,Bernstein,Melanie,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004671,1,Union,1984,Kommunikationsberater,Deutschland,Bernstiel,Christoph,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004672,1,Die Linke,1978,Historiker,Deutschland,Beutin,Lorenz Gösta,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004673,1,Union,1979,ltd. Angestellter in der Digitalbranche,Deutschland,Biadacz,Marc,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004674,1,AfD,1988,Student,Deutschland,Bleck,Andreas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004675,1,AfD,1969,Dipl.-Kaufmann / Dipl.-Informatiker,Deutschland,Boehringer,Peter,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004676,1,FDP,1986,"Unternehmensberater, Politikwissenschaftler",Deutschland,Brandenburg,Jens,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004677,1,FDP,1983,Wirtschaftsinformatiker,Deutschland,Brandenburg,Mario,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004678,1,AfD,1966,Rechtsanwalt,Deutschland,Brandner,Stephan,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004679,1,Die Linke,1990,Schauspieler,Deutschland,Brandt,Michel,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004680,1,AfD,1961,Kommunikationsberater,Deutschland,Braun,Jürgen,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004681,0,Union,1973,"Geschäftsführerin, Rechtsanwältin, Volljuristin",Deutschland,Breher,Silvia,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004682,1,Union,1971,Geschäftsführer,Deutschland,Brehm,Sebastian,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004683,0,SPD,1960,Einzelhandelskauffrau,Deutschland,Breymaier,Leni,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004684,1,Union,1967,Dipl.-Volkswirt,Deutschland,Brodesser,Carsten,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004686,0,SPD,1965,Dipl.-Ing. für Arbeitsgestaltung,Deutschland,Budde,Katrin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004687,1,AfD,1977,Dipl.-Informatiker (M. Sc.) (FH),Deutschland,Bühl,Marcus,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004688,0,Die Linke,1963,Erziehungswissenschaftlerin / Soziologin,Deutschland,Bull-Bischoff,Birke,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004690,1,FDP,1951,"Dipl.-Ingenieur, selbst. Bauingenieur",Deutschland,Busen,Karlheinz,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004691,1,AfD,1990,Informatiker,Deutschland,Büttner,Matthias,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004692,1,AfD,1972,Unternehmer,CSSR,Bystron,Petr,['19'],[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004693,1,Die Linke,1958,Geschäftsführer,Deutschland,Cezanne,Jörg,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004694,0,Bündnis 90/Die Grünen,1983,wiss. Referentin,Deutschland,Christmann,Anna,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004695,1,AfD,1975,Meister des Maler- und Lackierhandwerks,Deutschland,Chrupalla,Tino,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004696,0,AfD,1973,Magister Artium,Deutschland,Cotar,Joana,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004697,1,FDP,1962,Unternehmer,Deutschland,Cronenberg,Carl-Julius,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004698,1,AfD,1960,Physiker,Deutschland,Curio,Gottfried,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004699,0,Union,1958,Bankkauffrau,Deutschland,Damerow,Astrid,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004700,0,FDP,1964,Unternehmerin,Deutschland,Dassler,Britta Katharina,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004701,0,SPD,1965,"Rechtsanwältin, Notarin, Volljurist",Deutschland,Dilcher,Esther,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004703,0,Die Linke,1968,Publizistin,Deutschland,Domscheit-Berg,Anke,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004704,1,AfD,1969,Hotelkaufmann,Deutschland,Droese,Siegbert,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004705,1,FDP,1977,Dipl.-Ökonom,Deutschland,Dürr,Christian,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004706,1,FDP,1956,"Bankkaufmann, Dipl.-Kaufmann",Deutschland,Ebbing,Hartmut,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004707,1,AfD,1959,Pilot,Deutschland,Ehrhorn,Thomas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004708,1,AfD,1978,eCommerce Manager,Deutschland,Elsner von Gronow,Berengar,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004709,1,Union,1974,"Dipl.-Ing. Elektrotechnik (FH), Soldat Lt. d. R.",Deutschland,Erndl,Thomas,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004710,0,SPD,1984,Dipl.-Psychologin,Deutschland,Esdar,Wiebke,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004711,1,AfD,1989,Mathematiker,Deutschland,Espendiller,Michael,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004712,1,FDP,1984,Dipl.-Politikwissenschaftler,Deutschland,Faber,Marcus,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004713,0,SPD,1967,Staatssekretärin / Dipl.-Chemikerin,Deutschland,Fahimi,Yasmin,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004714,1,AfD,1969,Dipl.-Pädagoge,Deutschland,Felser,Peter,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004715,0,Die Linke,1973,"Chemielaborantin, Mediatorin",Deutschland,Ferschl,Susanne,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004716,1,FDP,1976,selbstständiger Unternehmer,Deutschland,Föst,Daniel,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004717,0,Die Linke,1955,Lehrerin,Deutschland,Freihold,Brigitte,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004719,1,AfD,1966,Dipl.-Ingenieur / Vertriebstrainer,Deutschland,Friedhoff,Dietmar,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004720,1,AfD,1985,wiss. Mitarbeiter,Deutschland,Friesen,Anton,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004721,1,AfD,1991,Pressesprecher,Deutschland,Frohnmaier,Markus,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004722,1,AfD,1968,Studiendirektor,Deutschland,Frömming,Götz,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004723,0,Die Linke,1958,Apothekerin,Deutschland,Gabelmann,Sylvia,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004724,1,AfD,1941,Volljurist,Deutschland,Gauland,Alexander,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004725,1,AfD,1942,"Arzt, Hochschullehrer",Deutschland,Gehrke,Axel,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004726,1,Bündnis 90/Die Grünen,1976,Rechtsanwalt und Strafverteidiger,Deutschland,Gelbhaar,Stefan,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004727,1,AfD,1942,Stadtkämmerer a. D.,Deutschland,Glaser,Albrecht,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004728,0,AfD,1945,Dipl.-Kauffrau,Deutschland,Gminder,Franziska,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004729,1,Union,1958,Komunalbeamter / Jurist,Deutschland,Gnodtke,Eckhard,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004730,1,AfD,1940,Beamter i. R.,Deutschland,Gottberg,Wilhelm,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004731,1,AfD,1965,"Dipl.-Kaufmann, Manager Versicherungswirtschaft",Deutschland,Gottschalk,Kay,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004732,1,SPD,1976,Politikwissenschaftler,Deutschland,Gremmels,Timon,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004733,1,Bündnis 90/Die Grünen,1963,"Vertriebsmanager, Musiker",Deutschland,Grundl,Erhard,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004734,1,FDP,1967,Dipl.-Kaufmann,Deutschland,Hacker,Thomas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004735,1,AfD,1957,Journalist,Deutschland,Hampel,Armin-Paulus,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004736,0,AfD,1974,Rechtsanwältin,Deutschland,Harder-Kühnel,Mariana Iris,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004737,0,AfD,1974,Dipl.-Kommunikationswirtin,Deutschland,Hartmann,Verena,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004738,1,AfD,1954,Rechtsanwalt,Deutschland,Hartwig,Roland,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004739,1,AfD,1973,Rechtsanwalt,Deutschland,Haug,Jochen,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004740,1,AfD,1959,"Dipl.-Informatiker, MBA",Deutschland,Hebner,Martin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004741,1,Union,1964,Volljurist,Deutschland,Heilmann,Thomas,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004742,0,FDP,1986,Rechtsanwältin,Deutschland,Helling-Plahr,Katrin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004743,1,AfD,1959,selbst. Kaufmann,Deutschland,Hemmelgarn,Udo Theodor,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004744,1,Union,1976,"Rechtsanwalt, Volljurist",Deutschland,Henrichmann,Marc,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004745,1,FDP,1971,"Dipl.-Finanzwirt, Steuerberater",Deutschland,Herbrand,Markus,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004746,1,FDP,1973,Dipl.-Kaufmann (FH),Deutschland,Herbst,Torsten,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004747,1,AfD,1962,Unternehmer,Deutschland,Herdt,Waldemar,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004748,1,AfD,1977,Dipl.-Verwaltungswirt,Deutschland,Herrmann,Lars,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004749,1,AfD,1971,Polizeibeamter,Deutschland,Hess,Martin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004750,0,FDP,1972,Rechtsanwältin f. Steuerrecht,Deutschland,Hessel,Katja,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004751,1,AfD,1956,Professor,Deutschland,Heßenkemper,Heiko,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004752,1,AfD,1964,Polizeibeamter,Deutschland,Hilse,Karsten,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004753,0,AfD,1970,Regierungsschuldirektorin,Deutschland,Höchst,Nicole,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004754,1,FDP,1975,"Bankkaufmann, Wirtschaftswissenschaftler",Deutschland,Hocker,Gero Clemens,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004756,0,Bündnis 90/Die Grünen,1960,Dipl.-Biologin,Deutschland,Hoffmann,Bettina,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004757,1,FDP,1957,Bürgermeister,Deutschland,Hoffmann,Christoph,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004759,1,Die Linke,1975,MdL a. D.,Deutschland,Höhn,Matthias,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004760,1,AfD,1948,Wirtschaftswissenschaftler,Deutschland,Hollnagel,Bruno,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004761,1,AfD,1970,Ökonom (M. Sc.) / Journalist,Deutschland,Holm,Leif-Erik,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004762,1,Bündnis 90/Die Grünen,1961,Dipl.-Ökonom,Deutschland,Holtz,Ottmar,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004763,1,FDP,1960,Unternehmer,Deutschland,Houben,Reinhard,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004764,1,AfD,1987,"Dipl.-Soziologe, Finanzbuchhalter",Deutschland,Huber,Johannes,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004765,0,FDP,1956,"Staatssekretärin a. D., Juristin",Deutschland,Ihnen,Ulla,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004766,1,Union,1952,Oberstudienrat,Deutschland,Irmer,Hans-Jürgen,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004767,1,AfD,1973,"Rechtsanwalt, Volljurist",Deutschland,Jacobi,Fabian,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004768,1,AfD,1968,Dozent für Philosophie,Italien,Jongen,Marc,['19'],[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004769,1,FDP,1977,Studiendirektor,Deutschland,Jung,Christian,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004770,1,Union,1978,Volljurist,Deutschland,Jung,Ingmar,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004771,0,SPD,1987,Pressesprecherin,Deutschland,Kaiser,Elisabeth,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004772,1,AfD,1958,Elektroniker / Kaufmann,Deutschland,Kamann,Uwe,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004773,0,Bündnis 90/Die Grünen,1966,Fachärztin für Psychatrie und Psychotherapie,Deutschland,Kappert-Gonther,Kirsten,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004774,1,Union,1979,"Rechtsanwalt, Volljurist",Deutschland,Kartes,Torbjörn,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004775,1,FDP,1965,"Jurist, Kaufmann",Deutschland,Kemmerich,Thomas L.,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004776,1,Die Linke,1964,Literaturwissenschaftler,Deutschland,Kessler,Achim,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004777,1,AfD,1971,Bestatter,Deutschland,Kestner,Jens,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004778,1,AfD,1972,Bankkaufmann,Deutschland,Keuter,Stefan,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004779,1,Union,1973,"Dipl.-Bauingenieur, Bürgermeister",Deutschland,Kießling,Michael,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004780,1,FDP,1977,Dipl.-Kaufmann,Deutschland,Klein,Karsten,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004781,1,AfD,1986,Lehrer,Deutschland,Kleinwächter,Norbert,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
