WP-JAHRE,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP-JAHRE,ANFANG,ALTER
1949-1953,11000515,1,BP,1909,"Philologe, Jurist",Deutschland,Falkner,Ernst,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,40
1949-1953,11000516,1,SPD,1909,Mechaniker,Deutschland,Faller,Walter,"['1', '2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,40
1949-1953,11000518,1,DP,1895,Lehrer,Deutschland,Farke,Ernst August,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,54
1949-1953,11000521,1,FDP,1899,Kaufmann,Deutschland,Fassbender,Heinrich,"['1', '2']","['Landesliste', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,50
1949-1953,11000529,1,CDU,1897,"Fabrikant, Bürgermeister a. D.",Deutschland,Feldmann,Aloys,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000545,1,CSU,1900,Landrat a. D.,Deutschland,Fink,Conrad,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000548,1,KPD,1910,Parteisekretät,Deutschland,Fisch,Walter,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,39
1949-1953,11000559,1,SPD,1904,Kaufmännischer Angestellter,Deutschland,Fischer,Willy,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,45
1949-1953,11000570,1,SPD,1913,Bundesminister a. D.,Deutschland,Franke,Egon,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['Direktwahl', 'Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1949-1953,1949,36
1949-1953,11000577,1,SPD,1888,Regierungsrat a. D.,Deutschland,Freidhof,Rudolf,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,61
1949-1953,11000578,1,SPD,1889,"Werkzeugdreher, Gewerkschaftsangestellter",Deutschland,Freitag,Walter,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,60
1949-1953,11000582,1,FDP,1892,Fabrikant,Deutschland,Freudenberg,Richard,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,57
1949-1953,11000583,1,CDU,1904,Dipl.-Landwirt,Deutschland,Frey,Martin,"['1', '3', '4', '5']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,45
1949-1953,11000585,1,DP,1904,Syndikus,Deutschland,Fricke,Hans-Joachim,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,45
1949-1953,11000587,1,CDU,1886,"Bergassessor a. D., Regierungspräsident a. D., Professor, Domherr von Brandenburg",Deutschland,Friedensburg,Ferdinand,"['1', '2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,63
1949-1953,11000592,1,FDP,1917,Arzt,Deutschland,Friedrich,Hans,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,32
1949-1953,11000606,1,WAV,1914,"Verwaltungsangestellter, Kaufmann",Deutschland,Fröhlich,Hans-Gerd,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,35
1949-1953,11000608,1,DRP,1906,"Landwirt, Verwaltungsangestellter",Deutschland,Frommhold,Heinz,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,43
1949-1953,11000610,1,FDP,1890,Landwirt,Deutschland,Frühwald,Konrad,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,59
1949-1953,11000612,1,CSU,1900,Landwirt,Deutschland,Fuchs,Gustav,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000617,1,CSU,1910,"Philologe, Dozent",Deutschland,Fürstenberg,Elimar,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,39
1949-1953,11000618,1,CSU,1895,Landwirt,Deutschland,Fugger von Glött,Josef-Ernst,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,54
1949-1953,11000621,1,FDP,1885,"Fabrikant, Unternehmer",Deutschland,Funcke,Oscar,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,64
1949-1953,11000622,1,CSU,1900,Dipl.-Landwirt,Deutschland,Funk,Friedrich,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000640,1,FDP,1889,Oberschulrat,Deutschland,Gaul,Karl,"['1', '2']","['Direktwahl', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,60
1949-1953,11000660,1,CDU,1886,Landesarbeitsamtspräsident a. D.,Deutschland,Gengler,Karl,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,63
1949-1953,11000663,1,SPD,1893,Oberbürgermeister,Deutschland,Geritzmann,Robert,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,56
1949-1953,11000667,1,CDU,1892,Volks- und Landwirt,Deutschland,Gerns,Heinrich,"['2', '3', '4', '1']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,57
1949-1953,11000669,1,CDU,1906,"Präsident des Deutschen Bundestages, Oberkonsistorialrat",Deutschland,Gerstenmaier,Eugen,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,43
1949-1953,11000676,1,CDU,1898,"Winzer, Landwirt, Ökonomierat",Deutschland,Gibbert,Paul,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,51
1949-1953,11000678,1,CDU,1896,Gartenarchitekt,Deutschland,Giencke,Christian,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,53
1949-1953,11000686,1,CDU,1893,Bauer,Deutschland,Glasmeyer,Heinrich,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,56
1949-1953,11000688,1,SPD,1908,Kaufmann,Deutschland,Gleisner,Alfred,"['1', '2', '3']","['Direktwahl', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,41
1949-1953,11000693,1,CDU,1908,Bauer,Deutschland,Glüsing,Hermann,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,41
1949-1953,11000696,1,CDU,1900,Landespräsident,Deutschland,Gockeln,Josef,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000700,1,SPD,1888,Verlagsleiter,Deutschland,Görlinger,Robert,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,61
1949-1953,11000704,1,CDU,1914,Angestellter,Deutschland,Götz,Hermann,"['1', '2', '3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,35
1949-1953,11000706,1,WAV,1917,"Journalist, Redakteur",Deutschland,Goetzendorff,Günter,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,32
1949-1953,11000710,1,FDP,1910,Wirtschaftsberater,Deutschland,Golitschek,Hubertus,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,39
1949-1953,11000720,1,SPD,1892,"Lehrer, Journalist, Ministerialrat a. D.",Deutschland,Graf,Otto,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,57
1949-1953,11000724,1,SPD,1908,Rechtsanwalt und Notar,Deutschland,Greve,Otto Heinrich,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,41
1949-1953,11000733,0,CDU,1899,"Lehrerin, Dozentin",Deutschland,Gröwel,Margarete,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,50
1949-1953,11000742,1,FDP,1920,Bergmann,Deutschland,Grundmann,Arthur,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,29
1949-1953,11000747,1,SPD,1895,"Professor, Bibliotheksdirektor",Deutschland,Gülich,Wilhelm,"['1', '2', '3']","['Direktwahl', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,54
1949-1953,11000748,1,CDU,1906,"Elektromeister, Präsident der Handwerkskammer Köln",Deutschland,Günther,Bernhard,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,43
1949-1953,11000752,1,KPD,1888,"Dreher, Parteisekretär",Deutschland,Gundelach,Gustav,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,61
1949-1953,11000783,1,FDP,1893,Kaufmann,Deutschland,Hagge,Johannes,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,56
1949-1953,11000790,1,DZP,1883,Oberstudiendirektor,Deutschland,Hamacher,Wilhelm,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,66
1949-1953,11000795,1,FDP,1897,Arzt,Deutschland,Hammer,Richard,"['1', '2']","['Direktwahl', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000801,1,CDU,1887,"Richter, Rechtsanwalt",Deutschland,Handschumacher,Johannes,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,62
1949-1953,11000810,1,SPD,1894,"Landwirt, Verwaltungsangestellter",Deutschland,Happe,Heinrich,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,55
1949-1953,11000811,1,KPD,1900,Metallarbeiter,Deutschland,Harig,Paul,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000821,1,FDP,1900,Fabrikant,Deutschland,Hasemann,Walther,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000839,1,WAV,1899,Bankkaufmann,Deutschland,Hedler,Wolfgang,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,50
1949-1953,11000843,1,SPD,1910,Kaufmann,Deutschland,Heiland,Rudolf-Ernst,"['1', '2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,39
1949-1953,11000844,0,CDU,1889,Lehrerin,Deutschland,Heiler,Anne Marie,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,60
1949-1953,11000849,1,SPD,1887,Kaufmann,Deutschland,Heinen,Franz,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,62
1949-1953,11000855,1,CDU,1903,Arbeitersekretär,Deutschland,Heix,Martin,"['1', '2', '3', '4']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,46
1949-1953,11000859,1,DP,1908,"Bundesminister für Angelegenheiten des Bundesrates, Kaufmann",Deutschland,Hellwege,Heinrich,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,41
1949-1953,11000867,1,CDU,1899,"Jurist, Diplomat, Industrieller",Deutschland,Henle,Günther,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,50
1949-1953,11000869,1,FDP,1899,Volkswirt,Deutschland,Henn,Hans,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,50
1949-1953,11000870,1,SPD,1897,Lehrer,Deutschland,Hennig,Arno,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000873,1,SPD,1886,"Schriftsetzer, Redakteur, Oberbürgermeister",Deutschland,Henssler,Fritz,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,63
1949-1953,11000879,1,SPD,1888,"Lehrer, Diplomat, Philologe, Prof. i. R.",Deutschland,Herbig,Gustav,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,61
1949-1953,11000886,1,SPD,1879,Bahnamtmann i. R.,Deutschland,Herrmann,Matthäus,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,70
1949-1953,11000893,1,FDP,1884,"Ökonom, Publizist, Bundespräsident a. D.",Deutschland,Heuss,Theodor,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,65
1949-1953,11000900,1,CDU,1898,"Landwirt, Geschäftsführer",Deutschland,Hilbert,Anton,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,51
1949-1953,11000903,1,CDU,1897,Minister a. D.,Deutschland,Hilpert,Werner,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000915,1,SPD,1886,Oberbürgermeister,Deutschland,Höcker,Heinrich,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,63
1949-1953,11000917,1,CDU,1897,Caritasdirektor,Deutschland,Höfler,Heinrich,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000920,1,SPD,1904,Geschäftsführer,Deutschland,Höhne,Franz,"['1', '2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,45
1949-1953,11000927,1,FDP,1883,Präsident des Bundesverfassungsgericht a.D.,Deutschland,Höpker-Aschoff,Hermann,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,66
1949-1953,11000936,1,FDP,1897,Handelskammersyndikus a. D.,Deutschland,Hoffmann,Curt,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000939,1,FU,1889,"Dipl.-Landwirt, Landwirtschaftslehrer",Deutschland,Hoffmann,Johannes,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,60
1949-1953,11000940,1,FDP,1901,Fabrikant,Deutschland,Hoffmann,Karl,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,48
1949-1953,11000943,1,CDU,1900,"Landwirt, Bürgermeister",Deutschland,Hohl,Heinrich,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000950,1,CDU,1900,Handwerkskammersyndikus a. D.,Deutschland,Holzapfel,Friedrich,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000953,1,CDU,1904,Rechtsanwalt,Deutschland,Hoogen,Matthias,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,45
1949-1953,11000954,1,CDU,1889,"Schlosser, Landrat",Deutschland,Hoppe,Anton,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,60
1949-1953,11000957,1,CSU,1888,Prässdent de Bayerischen Raiffeisenverbandes,Deutschland,Horlacher,Michael,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,61
1949-1953,11000959,1,CDU,1891,Geschäftsführer i. R.,Deutschland,Horn,Peter,"['1', '2', '3', '4']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,58
1949-1953,11000969,0,SPD,1900,Ärztin,Deutschland,Hubert,Elinor,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11000973,1,FDP,1897,Postrat a. D.,Deutschland,Hübner,Karl,"['1', '2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11000979,0,FDP,1909,Referentin,Deutschland,Hütter,Margarete,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,40
1949-1953,11000985,1,CDU,1901,"Buchdruckermeister, Verleger",Deutschland,Huth,Eugen,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,48
1949-1953,11000990,0,FDP,1902,Hausfrau,Deutschland,Ilk,Herta,"['2', '1']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,47
1949-1953,11000993,1,SPD,1893,"Bergmann, Gewerkschaftsfunktionär, Verwaltungsbeamter",Deutschland,Imig,Heinrich,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,56
1949-1953,11001000,1,SPD,1907,"Hauptgeschäftsführer d. Verbandes kommunaler Untern. e.V., Landesgerichtsrat a. D.",Deutschland,Jacobi,Werner,"['1', '2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,42
1949-1953,11001001,1,SPD,1906,Redakteur,Deutschland,Jacobs,Peter,"['1', '2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,43
1949-1953,11001004,0,DRP,1899,Angestellte,Deutschland,Jaeger,Elfriede,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,50
1949-1953,11001005,1,FDP,1886,"Kaufmann, Angestellter",Deutschland,Jaeger,Paul Hans,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,63
1949-1953,11001006,1,CSU,1913,"Bundesminister a. D., Vizepräsident DBT a. D.",Deutschland,Jaeger,Richard,"['1', '2', '3', '4', '5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,36
1949-1953,11001007,1,DP,1894,"Dipl.-Ingenieur, Landwirt",Deutschland,Jaffe,Robert,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,55
1949-1953,11001013,1,SPD,1885,Gewerkschaftsvorsitzender,Deutschland,Jahn,Hans,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,64
1949-1953,11001037,1,FDP,1904,Kaufmann,Deutschland,Juncker,Albert Ludwig,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,45
1949-1953,11001045,1,CDU,1898,"Gärtner, Staatsminister a. D.",Deutschland,Junglas,Johann,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,51
1949-1953,11001051,1,CSU,1900,Geschäftsführer,Deutschland,Kahn,Karl,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,49
1949-1953,11001053,1,CDU,1888,Bundesminister a. D.,Deutschland,Kaiser,Jakob,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,61
1949-1953,11001056,1,SPD,1897,"Mechaniker, Unternehmer, Oberbürgermeister",Deutschland,Kalbfell,Oskar,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,52
1949-1953,11001057,1,SPD,1913,Kaufmann,Deutschland,Kalbitzer,Hellmut,"['1', '2', '3', '4']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,36
1949-1953,11001058,0,CDU,1909,"Leitende Angestellte, Sozialpolitikerin",Deutschland,Kalinke,Margot,"['1', '2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,40
1949-1953,11001067,1,CSU,1895,Gewerkschaftssekretär,Deutschland,Karpf,Hugo,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,54
1949-1953,11001072,1,CDU,1893,Rechtsanwalt,Deutschland,Kather,Linus,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,56
1949-1953,11001076,0,SPD,1908,Hausfrau,Deutschland,Keilhack,Irma,"['1', '2', '3', '4']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,41
1949-1953,11001080,1,GB/ BHE,1918,Jurist,Deutschland,Keller,Wilfried,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,31
1949-1953,11001082,1,CSU,1914,Angestellter,Deutschland,Kemmer,Emil,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949-1953,1949,35
